Open,High,Low,Close,Adj Close,Volume,Ticker,Date
108.51000213623047,108.52999877929688,107.56999969482422,107.94000244140625,91.2991714477539,2893600,VTI,2015-11-04
108.04000091552734,108.2300033569336,107.20999908447266,107.81999969482422,91.19767761230469,2144000,VTI,2015-11-05
107.56999969482422,107.8499984741211,106.91999816894531,107.83999633789062,91.214599609375,2078900,VTI,2015-11-06
107.9000015258789,107.9000015258789,106.19999694824219,106.76000213623047,90.30110168457031,2620800,VTI,2015-11-09
106.45999908447266,107.04000091552734,106.29000091552734,107.0,90.50408172607422,1605400,VTI,2015-11-10
107.2699966430664,107.2699966430664,106.52999877929688,106.54000091552734,90.1150131225586,1342200,VTI,2015-11-11
105.97000122070312,106.16000366210938,104.94999694824219,104.94999694824219,88.7701416015625,3110400,VTI,2015-11-12
104.76000213623047,104.87999725341797,103.80999755859375,103.83999633789062,87.83126068115234,3003700,VTI,2015-11-13
103.80000305175781,105.36000061035156,103.69000244140625,105.3499984741211,89.10847473144531,2635400,VTI,2015-11-16
105.51000213623047,106.08999633789062,104.97000122070312,105.22000122070312,88.99853515625,2243300,VTI,2015-11-17
105.58000183105469,107.0,105.54000091552734,106.9000015258789,90.4195327758789,2106100,VTI,2015-11-18
106.91000366210938,107.08000183105469,106.62000274658203,106.76000213623047,90.30110168457031,1623400,VTI,2015-11-19
107.2300033569336,107.5999984741211,106.9800033569336,107.22000122070312,90.69019317626953,1563500,VTI,2015-11-20
107.2300033569336,107.58999633789062,106.87999725341797,107.11000061035156,90.5971450805664,3145000,VTI,2015-11-23
106.56999969482422,107.58999633789062,106.30999755859375,107.38999938964844,90.833984375,2032600,VTI,2015-11-24
107.51000213623047,107.66000366210938,107.25,107.47000122070312,90.90162658691406,1820300,VTI,2015-11-25
107.58999633789062,107.76000213623047,107.22000122070312,107.62999725341797,91.0370101928711,552400,VTI,2015-11-27
107.77999877929688,107.8499984741211,107.11000061035156,107.16999816894531,90.64788055419922,3618100,VTI,2015-11-30
107.58999633789062,108.20999908447266,107.37000274658203,108.18000030517578,91.50218963623047,2443600,VTI,2015-12-01
108.0999984741211,108.2699966430664,106.87999725341797,107.05000305175781,90.54639434814453,2937200,VTI,2015-12-02
107.29000091552734,107.4800033569336,105.05999755859375,105.44999694824219,89.19304656982422,3345600,VTI,2015-12-03
105.80999755859375,107.54000091552734,105.62000274658203,107.38999938964844,90.833984375,4520000,VTI,2015-12-04
107.2300033569336,107.2699966430664,106.05999755859375,106.55000305175781,90.12346649169922,3000500,VTI,2015-12-07
105.94000244140625,106.4000015258789,105.2699966430664,105.91000366210938,89.5821304321289,3149600,VTI,2015-12-08
105.55000305175781,106.75,104.4800033569336,105.0,88.81242370605469,4179800,VTI,2015-12-09
105.18000030517578,106.05999755859375,104.91999816894531,105.30999755859375,89.07465362548828,3684900,VTI,2015-12-10
104.16999816894531,104.43000030517578,103.06999969482422,103.23999786376953,87.32377624511719,5100700,VTI,2015-12-11
103.36000061035156,103.72000122070312,102.18000030517578,103.61000061035156,87.63672637939453,7237800,VTI,2015-12-14
104.44000244140625,105.19000244140625,104.36000061035156,104.72000122070312,88.57561492919922,2918000,VTI,2015-12-15
105.45999908447266,106.41999816894531,104.69999694824219,106.23999786376953,89.86125946044922,5972400,VTI,2015-12-16
106.44000244140625,106.47000122070312,104.68000030517578,104.68000030517578,88.54177856445312,4939900,VTI,2015-12-17
104.16999816894531,104.36000061035156,102.9000015258789,102.9000015258789,87.03617095947266,4207700,VTI,2015-12-18
